Tick,Throttle,Speed,Current,Voltage
42247,0,30263,16116,50666
42297,0,30263,16116,50666
42347,0,30263,16116,50644
42397,0,30263,16116,50644
42489,0,30263,16116,50644
42539,0,30263,16262,50644
42589,0,30263,16262,50644
42639,0,30263,16262,50644
42689,0,30263,16262,50644
42739,0,30263,16262,50626
42789,0,30263,16262,50626
42839,0,30881,16262,50626
42974,0,30881,16298,50626
43024,0,30881,16298,50626
43074,0,30881,16298,50626
43124,0,30881,16298,50626
43174,0,30881,16298,50587
43224,0,31498,16298,50587
43274,0,31498,16298,50587
43324,0,31498,16298,50587
43374,0,31498,16394,50587
43466,0,31498,16394,50587
43516,0,31498,16394,50587
43566,0,31498,16394,50567
43616,0,31498,16394,50567
43666,0,31498,16394,50567
43716,0,31498,16394,50567
43766,0,31498,16575,50567
43816,0,31498,16575,50567
43866,0,32162,16575,50567
43916,0,32162,16575,50567
43966,0,32162,16575,50541
44101,0,31498,16575,50541
44151,0,31498,15670,50541
44201,0,31498,15670,50541
44251,0,31498,15670,50541
44301,0,31498,15670,50541
44351,0,31498,15670,50504
44401,0,31498,15670,50504
44493,0,32162,15670,50504
44543,0,32162,15670,50504
44593,0,32162,15770,50504
44643,0,31498,15770,50504
44693,0,31498,15770,50504
44743,0,31498,15770,50504
44793,0,31498,15770,50481
44843,0,32162,15770,50481
44893,0,32162,15770,50481
44943,0,32162,15770,50481
44993,0,32162,15846,50481
45043,0,32162,15846,50481
45093,0,32162,15846,50481
45228,0,32162,15846,50458
45278,0,32162,15846,50458
45328,0,32162,15846,50458
45378,0,32162,15941,50458
45428,0,32842,15941,50458
45520,0,32842,15941,50458
45570,0,32842,15941,50433
45620,0,32842,15941,50433
45670,0,32842,15941,50433
45720,0,32842,15941,50433
45770,0,32842,16055,50433
45820,0,32842,16055,50433
45870,0,32842,16055,50433
45920,0,32842,16055,50433
45970,0,32842,16055,50415
46020,0,32842,16055,50415
46070,0,33552,16055,50415
46120,0,33552,16055,50415
46170,0,33552,16098,50415
46220,0,33552,16098,50415
46355,0,33552,16098,50388
46405,0,33552,16098,50388
46497,0,33552,16098,50388
46547,0,33552,16098,50388
46597,0,33552,14422,50388
46647,0,34309,14422,50388
46697,0,34309,14422,50388
46747,0,34309,14422,50388
46797,0,34309,14422,50870
46847,0,34309,14422,50870
46897,0,34309,14422,50870
46947,0,34309,14422,50870
46997,0,34309,12983,50870
47047,0,33552,12983,50870
47097,0,33552,12983,50870
47147,0,33552,12983,50870
47197,0,33552,12983,50973
47247,0,33552,12983,50973
47297,0,33552,12983,50973
47347,0,33552,12983,50973
47525,0,33552,4562,50973
47575,0,33552,4562,52654
47625,0,32842,4562,52654
47675,0,32842,4562,52654
47725,0,32842,4562,52654
47775,0,32842,2416,52654
47825,0,32842,2416,52654
47875,0,32842,2416,52654
47925,0,32842,2416,52654
47975,0,32842,2416,52701
48025,0,33552,2416,52701
48075,0,33552,2416,52701
48125,0,33552,2416,52701
48175,0,33552,2377,52701
48225,0,32162,2377,52701
48275,0,32162,2377,52701
48410,0,32162,2377,52719
48460,0,31498,2377,52719
48552,0,31498,2377,52719
48602,0,31498,2426,52719
48652,0,32842,2426,52719
48702,0,32842,2426,52719
48752,0,32842,2426,52719
48802,0,32842,2426,52754
48852,0,33552,2426,52754
48902,0,33552,2426,52754
48952,0,33552,2426,52754
49002,0,33552,2346,52754
49052,0,32842,2346,52754
49102,0,32842,2346,52754
49152,0,32842,2346,52754
49202,0,32842,2346,52782
49252,0,32842,2346,52782
49302,0,32842,2346,52782
49352,0,32842,2346,52782
49402,0,32842,2251,52782
49537,0,32162,2251,52782
49629,0,32842,2251,52797
49679,0,32842,2251,52797
49729,0,32842,2251,52797
49779,0,32842,2251,52797
49829,0,32162,2201,52797
49879,0,32162,2201,52797
49929,0,32162,2201,52797
49979,0,32162,2201,52797
50029,0,32162,2201,52809
50079,0,32162,2201,52809
50129,0,32162,2201,52809
50179,0,32162,2201,52809
50229,0,32162,2222,52809
50279,0,32162,2222,52809
50329,0,32162,2222,52809
50379,0,32162,2222,52809
50429,0,32162,2222,52822
50479,0,32162,2222,52822
50571,0,32162,2222,52822
50706,0,32162,2251,52822
50756,0,32162,2251,52822
50806,0,32162,2251,52855
50856,0,32162,2251,52855
50906,0,32162,2251,52855
50956,0,32162,2251,52855
51006,0,32162,2163,52855
51056,0,32135,2163,52855
51106,0,32107,2163,52855
51156,0,32080,2163,52855
51206,0,32052,2163,52870
51256,0,32025,2163,52870
51306,0,31997,2163,52870
51356,0,31970,2163,52870
51406,0,31942,2200,52870
51456,0,31915,2200,52870
51506,0,31887,2200,52870
51556,0,31860,2200,52870
