Tick,Throttle,Speed,Current,Voltage,,
1096158,0,26156,114,50560,,
1096208,0,26156,114,50560,,
1096258,0,25724,115,50560,,
1096308,0,25724,115,50560,,
1096358,0,25724,115,50560,,
1096408,0,25724,115,50560,,
1096543,0,25724,115,50565,,
1096593,0,25724,115,50565,,
1096643,0,25724,114,50565,,
1096693,0,25724,114,50565,,
1096743,0,25724,114,50565,,
1096793,0,25724,114,50565,,
1096843,0,25307,114,50571,,
1096893,0,25307,114,50571,,
1096943,0,25307,114,50571,,
1096993,0,25307,114,50571,,
1097085,0,26156,115,50571,,
1097135,0,26156,115,50571,,
1097185,0,26156,115,50571,,
1097235,0,25724,115,50576,,
1097285,0,25724,115,50576,,
1097335,0,25724,115,50576,,
1097385,0,25724,115,50576,,
1097435,0,25724,115,50576,,
1097485,0,25724,115,50576,,
1097535,0,25724,115,50576,,
1097670,0,25307,115,50580,,
1097720,0,25307,115,50580,,
1097770,0,25307,115,50580,,
1097820,0,25307,115,50580,,
1097870,0,24890,114,50580,,
1097920,0,24890,114,50580,,
1097970,0,24890,114,50580,,
1098020,0,24890,114,50580,,
1098112,0,24890,114,50585,,
1098162,0,24890,114,50585,,
1098212,0,24890,114,50585,,
1098262,0,24890,114,50585,,
1098312,0,24890,114,50585,,
1098362,0,24890,114,50585,,
1098412,0,24890,114,50585,,
1098462,0,24890,114,50592,,
1098512,0,24890,114,50592,,
1098562,0,24890,114,50592,,
1098612,0,24890,114,50592,,
1098662,0,24890,114,50592,,
1098797,0,24890,114,50592,,
1098847,0,24504,114,50596,,
1098897,0,24504,114,50596,,
1098947,0,24504,114,50596,,
1098997,0,24504,114,50596,,
1099047,0,24504,114,50596,,
1099139,0,24504,114,50596,,
1099189,0,24504,114,50596,,
1099239,0,24504,114,50596,,
1099289,0,24504,114,50601,,
1099339,0,24504,114,50601,,
1099389,0,24504,114,50601,,
1099439,0,24504,114,50601,,
1099489,0,24504,115,50601,,
1099539,0,24504,115,50601,,
1099589,0,24504,115,50601,,
1099639,0,24118,115,50601,,
1099689,0,24118,115,50605,,
1099739,0,24118,115,50605,,
1099789,0,24118,115,50605,,
1099924,0,24118,114,50605,,
1099974,0,24118,114,50605,,
1100024,0,23747,114,50605,,
1100074,0,23747,114,50609,,
1100124,0,23747,114,50609,,
1100216,0,23747,114,50609,,
1100266,0,23747,114,50609,,
1100316,0,23747,114,50609,,
1100366,0,23747,114,50609,,
1100416,0,23747,114,50609,,
1100466,0,23747,114,50614,,
1100516,0,23747,114,50614,,
1100566,0,23747,114,50614,,
1100616,0,23747,114,50614,,
1100666,0,23747,114,50614,,
1100716,0,23747,114,50614,,
1100766,0,23747,114,50614,,
1100816,0,23747,114,50614,,
1100866,0,23392,114,50619,,
1100916,0,23392,114,50619,,
1101051,0,23747,114,50619,,
1101101,0,23747,114,50619,,
1101151,0,23747,114,50619,,
1101243,0,23747,114,50619,,
1101293,0,23747,114,50623,,
1101343,0,23747,114,50623,,
1101393,0,23747,114,50623,,
1101443,0,23392,114,50623,,
1101493,0,23392,114,50623,,
1101543,0,23392,114,50623,,
1101593,0,23392,114,50623,,
1101643,0,23392,114,50623,,
1101693,0,23392,114,50626,,
1101743,0,23392,114,50626,,
1101793,0,23392,114,50626,,
1101843,0,23037,114,50626,,
1101893,0,23037,115,50626,,
1101943,0,23037,115,50626,,
1101993,0,23037,115,50626,,
1102043,0,22697,115,50626,,
1102180,0,22697,115,50632,,
1102272,0,22697,114,50632,,
1102322,0,22697,114,50632,,
1102372,0,22697,114,50632,,
1102422,0,22697,114,50632,,
1102472,0,23037,114,50636,,
1102522,0,23037,114,50636,,
1102572,0,23037,114,50636,,
1102622,0,23037,114,50636,,
1102672,0,22697,114,50636,,
1102722,0,22697,114,50636,,
1102772,0,22697,114,50636,,
1102822,0,22697,114,50636,,
1102872,0,22697,114,50640,,
1102922,0,22697,114,50640,,
1102972,0,22697,114,50640,,
1103022,0,22697,114,50640,,
1103072,0,22373,114,50640,,
1103122,0,22373,114,50640,,
1103172,0,22373,114,50640,,
1103350,0,22373,114,50643,,
1103400,0,22373,114,50643,,
1103450,0,22373,114,50643,,
1103500,0,22373,114,50643,,
1103550,0,22373,114,50643,,
1103600,0,22373,114,50643,,
1103650,0,22373,114,50643,,
1103700,0,22373,114,50647,,
1103750,0,22373,114,50647,,
1103800,0,22373,114,50647,,
1103850,0,22049,114,50647,,
1103900,0,22049,114,50647,,
1103950,0,22049,114,50647,,
1104000,0,22049,114,50647,,
1104050,0,21740,114,50647,,
1104100,0,21740,114,50650,,
1104235,0,22049,114,50650,,
1104285,0,22049,114,50650,,
1104377,0,22049,114,50650,,
1104427,0,21431,114,50650,,
1104477,0,21431,114,50654,,
1104527,0,21431,114,50654,,
1104577,0,21431,114,50654,,
1104627,0,21138,114,50654,,
1104677,0,21138,114,50654,,
1104727,0,21138,114,50654,,
1104777,0,21138,114,50654,,
1104827,0,21431,114,50654,,
1104877,0,21431,114,50654,,
1104927,0,21431,114,50659,,
1104977,0,21431,114,50659,,
1105027,0,21431,114,50659,,
1105077,0,21431,114,50659,,
1105127,0,21431,114,50659,,
1105177,0,21431,114,50659,,
1105227,0,21431,114,50659,,
1105405,0,21431,114,50663,,
1105455,0,21138,114,50663,,
1105505,0,21138,115,50663,,
1105555,0,21138,115,50663,,
1105605,0,21138,115,50663,,
1105655,0,20860,115,50663,,
1105705,0,20860,115,50665,,
1105755,0,20860,115,50665,,
1105805,0,20860,115,50665,,
1105855,0,20860,115,50665,,
1105905,0,20860,114,50665,,
1105955,0,20860,114,50665,,
1106005,0,20860,114,50665,,
1106055,0,20860,114,50665,,
1106105,0,20860,114,50669,,
1106155,0,20860,114,50669,,
1106205,0,20860,114,50669,,
1106255,0,20860,114,50669,,
1106347,0,20860,114,50669,,
1106397,0,20860,114,50669,,
1106532,0,20860,114,50673,,
1106582,0,20860,114,50673,,
1106632,0,20582,114,50673,,
1106682,0,20582,114,50673,,
1106732,0,20582,114,50673,,
1106782,0,20582,114,50673,,
1106832,0,20304,114,50673,,
1106882,0,20304,114,50673,,
1106932,0,20304,114,50675,,
1106982,0,20304,114,50675,,
1107032,0,20304,114,50675,,
1107082,0,20304,114,50675,,
1107132,0,20304,114,50675,,
1107182,0,20304,114,50675,,
1107232,0,20582,114,50675,,
1107282,0,20582,114,50675,,
1107332,0,20582,114,50680,,
1107466,0,20304,114,50680,,
1107516,0,20304,114,50680,,
1107566,0,20304,114,50680,,
1107871,0,20304,114,50683,,
1107921,0,20304,114,50683,,
1107971,0,20304,114,50683,,
1108021,0,20304,114,50683,,
1108071,0,20304,114,50683,,
1108121,0,20304,114,50687,,
1108171,0,20304,114,50687,,
1108221,0,20304,114,50687,,
1108271,0,20041,114,50687,,
1108321,0,20041,114,50687,,
1108371,0,20041,114,50687,,
1108421,0,20041,114,50687,,
1108471,0,20041,114,50687,,
1108521,0,20041,114,50689,,
1108571,0,20041,114,50689,,
1108663,0,19794,114,50689,,
1108713,0,19794,114,50689,,
1108763,0,19794,114,50689,,
1108813,0,19794,114,50689,,
1108863,0,19532,114,50689,,
1109040,0,19794,114,50691,,
1109090,0,19794,114,50691,,
1109140,0,19794,114,50691,,
1109190,0,19794,114,50691,,
1109240,0,19300,114,50691,,
1109290,0,19300,114,50691,,
1109340,0,19300,114,50695,,
1109390,0,19300,114,50695,,
1109440,0,19794,114,50695,,
1109490,0,19794,114,50695,,
1109540,0,19794,115,50695,,
1109590,0,19794,115,50695,,
1109640,0,19532,115,50695,,
1109732,0,19532,115,50698,,
1109782,0,19532,115,50698,,
1109832,0,19053,115,50698,,
1109882,0,19053,115,50698,,
1109932,0,19053,113,50698,,
1109982,0,19053,113,50698,,
1110032,0,19053,113,50698,,
1110167,0,19053,113,50701,,
1110217,0,19053,113,50701,,
1110267,0,19532,113,50701,,
1110317,0,19532,114,50701,,
1110367,0,19532,114,50701,,
1110417,0,19532,114,50701,,
1110467,0,19300,114,50701,,
1110517,0,19300,114,50704,,
1110567,0,19300,114,50704,,
1110617,0,19300,114,50704,,
1110667,0,19300,114,50704,,
1110717,0,19300,114,50704,,
1110809,0,19300,114,50704,,
1110859,0,19053,114,50704,,
1110909,0,19053,114,50704,,
1110959,0,19053,114,50706,,
1111009,0,19053,114,50706,,
1111059,0,18822,114,50706,,
1111109,0,18822,114,50706,,
1111159,0,18822,115,50706,,
1111294,0,18822,115,50706,,
1111344,0,18822,115,50710,,
1111394,0,18822,115,50710,,
1111444,0,18374,115,50710,,
1111494,0,18374,115,50710,,
1111544,0,18374,114,50710,,
1111594,0,18374,114,50710,,
1111644,0,18590,114,50710,,
1111694,0,18590,114,50710,,
1111744,0,18590,114,50712,,
1111836,0,18590,114,50712,,
1111886,0,18590,114,50712,,
1111936,0,18590,114,50712,,
1111986,0,18590,114,50712,,
1112036,0,18590,114,50712,,
1112086,0,18590,114,50712,,
1112136,0,18590,114,50715,,
1112186,0,18590,114,50715,,
1112236,0,18590,114,50715,,
1112286,0,18590,114,50715,,
1112421,0,18590,114,50715,,
1112471,0,18590,114,50715,,
1112521,0,18590,114,50715,,
1112571,0,18590,114,50717,,
1112621,0,18590,114,50717,,
1112671,0,18374,114,50717,,
1112721,0,18374,114,50717,,
1112771,0,18374,114,50717,,
1112863,0,18374,114,50717,,
1112913,0,18374,114,50717,,
1112963,0,18374,114,50720,,
1113013,0,18374,114,50720,,
1113063,0,18158,114,50720,,
1113113,0,18158,114,50720,,
1113163,0,18158,114,50720,,
1113213,0,18158,114,50720,,
1113263,0,18158,114,50720,,
1113313,0,18158,114,50720,,
1113363,0,18158,114,50724,,
1113413,0,18158,114,50724,,
1113548,0,17941,114,50724,,
1113598,0,17941,114,50724,,
1113648,0,17741,114,50724,,
1113698,0,17741,114,50724,,
1113748,0,17741,114,50726,,
1113798,0,17741,114,50726,,
1113890,0,18158,114,50726,,
1113940,0,18158,114,50726,,
1113990,0,18158,114,50726,,
1114040,0,17941,114,50726,,
1114090,0,17941,114,50726,,
1114140,0,17941,114,50728,,
1114190,0,17941,114,50728,,
1114240,0,17941,114,50728,,
1114290,0,17941,114,50728,,
1114340,0,17941,114,50728,,
1114390,0,17941,114,50728,,
1114440,0,17540,114,50728,,
1114490,0,17540,114,50728,,
1114540,0,17540,114,50728,,
1114675,0,17941,114,50731,,
1114725,0,17941,114,50731,,
1114775,0,17941,114,50731,,
1114825,0,17741,114,50731,,
1114875,0,17741,114,50731,,
1114967,0,17741,114,50733,,
1115017,0,17741,114,50733,,
1115067,0,17741,114,50733,,
1115117,0,17741,114,50733,,
1115167,0,17741,114,50733,,
1115217,0,17741,114,50733,,
1115267,0,17540,114,50733,,
1115317,0,17540,114,50733,,
1115367,0,17540,114,50735,,
1115417,0,17540,114,50735,,
1115467,0,17154,114,50735,,
1115517,0,17154,114,50735,,
1115567,0,17154,115,50735,,
1115617,0,17154,115,50735,,
1115667,0,17540,115,50735,,
1115802,0,17540,115,50738,,
1115852,0,17154,115,50738,,
1115902,0,17154,115,50738,,
1115994,0,17154,115,50738,,
1116044,0,17339,115,50738,,
1116094,0,17339,115,50738,,
1116144,0,17339,115,50738,,
1116194,0,17339,115,50740,,
1116244,0,17154,115,50740,,
1116294,0,17154,115,50740,,
1116344,0,17154,115,50740,,
1116394,0,17154,114,50740,,
1116444,0,17154,114,50740,,
1116494,0,17154,114,50740,,
1116544,0,17154,114,50740,,
1116594,0,17154,114,50742,,
1116644,0,17339,114,50742,,
1116694,0,17339,114,50742,,
1116744,0,17339,114,50742,,
1116794,0,17339,114,50742,,
1116929,0,17154,114,50742,,
1117021,0,17154,114,50745,,
1117071,0,16768,114,50745,,
1117121,0,16768,114,50745,,
1117171,0,16768,114,50745,,
1117221,0,16768,114,50745,,
1117271,0,16953,114,50745,,
1117321,0,16953,114,50745,,
1117371,0,16953,114,50747,,
1117421,0,16953,114,50747,,
1117471,0,16768,114,50747,,
1117521,0,16768,114,50747,,
1117571,0,16768,114,50747,,
1117621,0,16768,114,50747,,
1117671,0,16598,114,50747,,
1117721,0,16598,114,50747,,
1117771,0,16598,114,50750,,
1117821,0,16598,114,50750,,
1117871,0,16413,114,50750,,
1117921,0,16413,114,50750,,
1118099,0,16243,113,50750,,
1118149,0,16243,113,50750,,
1118199,0,16243,113,50752,,
1118249,0,16768,113,50752,,
1118299,0,16768,113,50752,,
1118349,0,16768,113,50752,,
1118399,0,16768,114,50752,,
1118449,0,16413,114,50752,,
1118499,0,16413,114,50752,,
1118549,0,16413,114,50752,,
1118599,0,16413,114,50754,,
1118649,0,16243,114,50754,,
1118699,0,16243,114,50754,,
1118749,0,16243,114,50754,,
1118799,0,16243,114,50754,,
1118849,0,16413,114,50754,,
1118986,0,16413,114,50756,,
1119036,0,15903,114,50756,,
1119128,0,15903,114,50756,,
1119178,0,15903,114,50756,,
1119228,0,16413,114,50756,,
1119278,0,16413,114,50756,,
1119328,0,16413,114,50756,,
1119378,0,16413,114,50759,,
1119428,0,16073,114,50759,,
1119478,0,16073,114,50759,,
1119528,0,16073,114,50759,,
1119578,0,16073,114,50759,,
1119628,0,16073,113,50759,,
1119678,0,16073,113,50759,,
1119728,0,16073,113,50759,,
1119778,0,16073,113,50759,,
1119828,0,15903,113,50760,,
1119878,0,15903,113,50760,,
1119928,0,15903,113,50760,,
1119978,0,15903,113,50760,,
1120156,0,15749,115,50760,,
1120206,0,15749,115,50763,,
1120256,0,15595,115,50763,,
1120306,0,15595,115,50763,,
1120356,0,15595,115,50763,,
1120406,0,15595,113,50763,,
1120456,0,15749,113,50763,,
1120506,0,15749,113,50763,,
1120556,0,15749,113,50763,,
1120606,0,15749,113,50764,,
1120656,0,15749,113,50764,,
1120706,0,15749,113,50764,,
1120756,0,15749,113,50764,,
1120806,0,15749,114,50764,,
1120856,0,15595,114,50764,,
1120906,0,15595,114,50764,,
1120956,0,15595,114,50764,,
1121006,0,15595,114,50766,,
1121098,0,15440,114,50766,,
1121148,0,15440,114,50766,,
1121283,0,15595,115,50766,,
1121333,0,15595,115,50766,,
1121383,0,15595,115,50766,,
1121433,0,15286,115,50768,,
1121483,0,15286,115,50768,,
1121533,0,15286,115,50768,,
1121583,0,15286,115,50768,,
1121633,0,15286,114,50768,,
1121683,0,15286,114,50768,,
1121733,0,15286,114,50768,,
1121783,0,15286,114,50768,,
1121833,0,15286,114,50769,,
1121883,0,15286,114,50769,,
1121933,0,15286,114,50769,,
1121983,0,15286,114,50769,,
1122033,0,15286,114,50769,,
1122083,0,15286,114,50769,,
1122175,0,15286,114,50769,,
1122225,0,14838,114,50772,,
1122275,0,14838,114,50772,,
1122410,0,14838,114,50772,,
1122460,0,14977,114,50772,,
1122510,0,14977,114,50772,,
1122560,0,14977,114,50772,,
1122610,0,14977,114,50773,,
1122660,0,14421,114,50773,,
1122710,0,14421,114,50773,,
1122760,0,14421,114,50773,,
1122810,0,14421,114,50773,,
1122860,0,14560,114,50773,,
1122910,0,14560,114,50773,,
1122960,0,14560,114,50773,,
1123010,0,14560,114,50776,,
1123060,0,14560,114,50776,,
1123110,0,14560,114,50776,,
1123202,0,14560,113,50776,,
1123252,0,14560,113,50776,,
1123302,0,14560,113,50776,,
1123352,0,14560,113,50776,,
1123402,0,14560,113,50757,,
1123537,0,14035,113,50757,,
1123587,0,14035,113,50757,,
1123637,0,13309,227,50757,,
1123687,0,13309,227,50757,,
1123737,0,13309,227,50757,,
1123787,0,13309,227,50757,,
1123837,0,13309,227,50758,,
1123887,0,13309,227,50758,,
1123937,0,13309,227,50758,,
1123987,0,13309,227,50758,,
1124037,0,11873,234,50758,,
1124087,0,11873,234,50758,,
1124137,0,11873,234,50758,,
1124229,0,10947,234,50759,,
1124279,0,10947,234,50759,,
1124329,0,10947,234,50759,,
1124379,0,10947,234,50759,,
1124429,0,10947,235,50759,,
1124479,0,10947,235,50759,,
1124529,0,10947,235,50759,,
1124664,0,9696,235,50760,,
1124714,0,9696,235,50760,,
1124764,0,9696,235,50760,,
1124814,0,9696,235,50760,,
1124864,0,8198,442,50760,,
1124914,0,8198,442,50760,,
1124964,0,8198,442,50760,,
1125014,0,8198,442,50760,,
1125064,0,8198,442,50761,,
1125114,0,8198,442,50761,,
1125164,0,8198,442,50761,,
1125214,0,8198,442,50761,,
1125306,0,8198,413,50761,,
1125356,0,8198,413,50761,,
1125406,0,8198,413,50761,,
1125456,0,6562,413,50762,,
1125506,0,6562,413,50762,,
1125556,0,6562,413,50762,,
1125606,0,6562,413,50762,,
1125656,0,6562,431,50762,,
1125791,0,6562,431,50762,,
1125841,0,6562,431,50763,,
1125891,0,6562,431,50763,,
1125941,0,6562,431,50763,,
1125991,0,6562,431,50763,,
1126041,0,3597,441,50763,,
1126091,0,3597,441,50763,,
1126141,0,3597,441,50763,,
1126191,0,3597,441,50763,,
1126241,0,3597,441,50764,,
1126291,0,3597,441,50764,,
1126383,0,3597,441,50764,,
1126433,0,3597,447,50764,,
1126483,0,3597,447,50764,,
1126533,0,3597,447,50764,,
1126583,0,3597,447,50764,,
1126633,0,3597,447,50766,,
1126683,0,3597,447,50766,,
1126733,0,3597,447,50766,,
1126783,0,3597,447,50766,,
1126918,0,3597,417,50766,,
1126968,0,3597,417,50766,,
1127018,0,3597,417,50766,,
1127068,0,3597,417,50769,,
1127118,0,3597,417,50769,,
1127168,0,3597,417,50769,,
1127218,0,3597,417,50769,,
1127268,0,0,389,50769,,
1127318,0,0,389,50769,,
1127368,0,0,389,50769,,
1127460,0,0,389,50780,,
1127510,0,0,389,50780,,
1127560,0,0,389,50780,,
1127610,0,0,389,50780,,
1127660,0,0,193,50780,,
1127710,0,0,193,50780,,
1127760,0,0,193,50780,,
1127810,0,0,193,50780,,
1127860,0,0,193,50783,,
1127910,0,0,193,50783,,
1128045,0,0,192,50783,,
1128095,0,0,192,50783,,
1128145,0,0,192,50783,,
1128195,0,0,192,50783,,
1128245,0,0,192,50784,,
1128295,0,0,192,50784,,
1128345,0,0,192,50784,,
1128395,0,0,192,50784,,
1128445,0,0,287,50784,,
1128495,0,0,287,50784,,
1128545,0,0,287,50784,,
1128595,0,0,287,50784,,
1128687,0,0,287,50760,,
1128737,0,0,287,50760,,
1128787,0,0,287,50760,,
1128837,0,0,372,50760,,
1128887,0,0,372,50760,,
1128937,0,0,372,50760,,
1128987,0,0,372,50760,,
1129037,0,0,372,50760,,
1129172,0,0,372,50760,,
1129222,0,0,372,50760,,
1129272,0,0,373,50760,,
1129322,0,0,373,50760,,
1129372,0,0,373,50760,,
1129422,0,0,373,50760,,
1129472,0,0,373,50762,,
1129522,0,0,373,50762,,
1129572,0,0,373,50762,,
1129622,0,0,373,50762,,
1129672,0,0,368,50762,,
1129722,0,0,368,50762,,
1129772,0,0,368,50762,,
1129864,0,0,368,50763,,
1129914,0,0,368,50763,,
1129964,0,0,368,50763,,
1130014,0,0,368,50763,,
1130064,0,0,367,50763,,
1130114,0,0,367,50763,,
1130164,0,0,367,50763,,
1130299,0,0,367,50764,,
1130349,0,0,367,50764,,
1130399,0,0,367,50764,,
1130449,0,0,366,50764,,
1130499,0,0,366,50764,,
1130549,0,0,366,50764,,
1130599,0,0,366,50764,,
1130649,0,0,366,50670,,
1130699,0,0,366,50670,,
1130749,0,0,366,50670,,
1130799,0,0,366,50670,,
1130849,0,0,2189,50670,,
1130899,0,0,2189,50670,,
1130949,0,0,2189,50670,,
1131041,0,0,2189,50670,,
1131091,0,0,2189,50462,,
1131141,0,0,2189,50462,,
1131191,0,0,2189,50462,,
1131241,0,0,2189,50462,,
1131291,0,0,2434,50462,,
1131426,0,0,2434,50462,,
1131476,0,0,2434,50441,,
1131526,0,0,2434,50441,,
1131576,0,0,2434,50441,,
1131626,0,0,2434,50441,,
1131676,0,0,2563,50441,,
1131726,0,0,2563,50441,,
1131776,0,0,2563,50441,,
1131826,0,0,2563,50441,,
1131876,0,0,2563,50426,,
1131926,0,0,2563,50426,,
1131976,0,0,2563,50426,,
1132026,0,0,2563,50426,,
1132076,0,0,2677,50426,,
1132126,0,0,2677,50426,,
1132218,0,0,2677,50426,,
1132268,0,0,2677,50390,,
1132318,0,0,2677,50390,,
1132368,0,0,2677,50390,,
1132418,0,0,2677,50390,,
1132553,0,0,2883,50390,,
1132603,0,0,2883,50390,,
1132653,0,0,2883,50390,,
1132703,0,0,2883,50364,,
1132753,0,0,2883,50364,,
1132803,0,0,2883,50364,,
1132853,0,0,2883,50364,,
1132903,0,0,3060,50364,,
1132953,0,0,3060,50364,,
1133003,0,0,3060,50364,,
1133053,0,0,3060,50364,,
1133103,0,0,3060,50332,,
1133153,0,0,3060,50332,,
1133203,0,0,3060,50332,,
1133253,0,1744,3060,50332,,
1133345,0,1744,3231,50332,,
1133480,0,1744,3231,50305,,
1133530,0,1744,3231,50305,,
1133580,0,1744,3231,50305,,
1133630,0,1744,3231,50305,,
1133680,0,1744,3410,50305,,
1133730,0,1744,3410,50305,,
1133780,0,1744,3410,50305,,
1133830,0,1744,3410,50305,,
1133880,0,1744,3410,50271,,
1133930,0,1744,3410,50271,,
1133980,0,1744,3410,50271,,
1134030,0,1744,3410,50271,,
1134080,0,1744,3576,50271,,
1134130,0,1744,3576,50271,,
1134180,0,1744,3576,50271,,
1134230,0,3057,3576,50271,,
1134280,0,3057,3576,50244,,
1134372,0,3057,3576,50244,,
1134422,0,3057,3576,50244,,
1134472,0,3057,3576,50244,,
1134607,0,3057,3755,50244,,
1134657,0,3057,3755,50244,,
1134707,0,3057,3755,50216,,
1134757,0,3057,3755,50216,,
1134807,0,3057,3755,50216,,
1134857,0,3057,3755,50216,,
1134907,0,3057,3910,50216,,
1134957,0,3057,3910,50216,,
1135007,0,3057,3910,50216,,
1135057,0,3891,3910,50216,,
1135107,0,3891,3910,50189,,
1135157,0,3891,3910,50189,,
1135207,0,3891,3910,50189,,
1135257,0,3891,3910,50189,,
1135307,0,3891,4074,50189,,
1135357,0,3891,4074,50189,,
1135449,0,3891,4074,50189,,
1135499,0,3891,4074,50160,,
1135549,0,3891,4074,50160,,
1135599,0,3891,4074,50160,,
1135734,0,3891,4248,50160,,
1135784,0,3891,4248,50160,,
1135834,0,4678,4248,50160,,
1135884,0,4678,4248,50126,,
1135934,0,4678,4248,50126,,
1135984,0,4678,4248,50126,,
1136034,0,4678,4248,50126,,
1136084,0,4678,4421,50126,,
1136134,0,4678,4421,50126,,
1136184,0,4678,4421,50126,,
1136234,0,4678,4421,50126,,
1136284,0,4678,4421,50126,,
1136334,0,4678,4421,50099,,
1136384,0,4678,4421,50099,,
1136476,0,5218,4421,50099,,
1136526,0,5218,4586,50099,,
1136576,0,5218,4586,50099,,
1136626,0,5218,4586,50099,,
1136676,0,5218,4586,50099,,
1136726,0,5218,4586,50070,,
1136861,0,5821,4586,50070,,
1136911,0,5821,4761,50070,,
1136961,0,5821,4761,50070,,
1137011,0,5821,4761,50070,,
1137061,0,5821,4761,50070,,
1137111,0,5821,4761,50041,,
1137161,0,5821,4761,50041,,
1137211,0,5821,4761,50041,,
1137261,0,5821,4761,50041,,
1137311,0,5821,4934,50041,,
1137361,0,5821,4934,50041,,
1137411,0,5821,4934,50041,,
1137505,0,6222,4934,50008,,
1137555,0,6222,4934,50008,,
1137605,0,6222,4934,50008,,
1137655,0,6222,4934,50008,,
1137705,0,6222,5096,50008,,
1137755,0,6222,5096,50008,,
1137805,0,6222,5096,50008,,
1137855,0,6793,5096,50008,,
1137990,0,6793,5096,49977,,
1138040,0,6793,5096,49977,,
1138090,0,6793,5096,49977,,
1138140,0,6793,5279,49977,,
1138190,0,6793,5279,49977,,
1138240,0,7071,5279,49977,,
1138290,0,7071,5279,49977,,
1138340,0,7071,5279,49948,,
1138390,0,7071,5279,49948,,
1138440,0,7071,5279,49948,,
1138532,0,7071,5432,49948,,
1138582,0,7071,5432,49948,,
1138632,0,7071,5432,49948,,
1138682,0,7071,5432,49948,,
1138732,0,7071,5432,49918,,
1138782,0,7071,5432,49918,,
1138832,0,7519,5432,49918,,
1138882,0,7519,5432,49918,,
1138932,0,7519,5608,49918,,
1138982,0,7519,5608,49918,,
1139117,0,7828,5608,49887,,
1139167,0,7828,5608,49887,,
1139217,0,7828,5608,49887,,
1139267,0,7828,5608,49887,,
1139317,0,7828,5768,49887,,
1139367,0,7828,5768,49887,,
1139417,0,7828,5768,49887,,
1139467,0,8245,5768,49887,,
1139517,0,8245,5768,49857,,
1139609,0,8245,5768,49857,,
1139659,0,8245,5768,49857,,
1139709,0,8245,5768,49857,,
1139759,0,8245,5940,49857,,
1139809,0,8245,5940,49857,,
1139859,0,8662,5940,49857,,
1139909,0,8662,5940,49857,,
1139959,0,8662,5940,49824,,
1140009,0,8662,5940,49824,,
1140059,0,8662,5940,49824,,
1140109,0,8662,5940,49824,,
1140244,0,8970,6120,49824,,
1140294,0,8970,6120,49824,,
1140344,0,8970,6120,49791,,
1140394,0,8970,6120,49791,,
1140444,0,8970,6120,49791,,
1140494,0,8970,6120,49791,,
1140544,0,8970,6269,49791,,
1140636,0,9125,6269,49791,,
1140686,0,9125,6269,49791,,
1140736,0,9125,6269,49761,,
1140786,0,9125,6269,49761,,
1140836,0,9696,6269,49761,,
1140886,0,9696,6269,49761,,
1140936,0,9696,6450,49761,,
1140986,0,9696,6450,49761,,
1141036,0,9696,6450,49761,,
1141086,0,9696,6450,49761,,
1141136,0,9696,6450,49738,,
1141186,0,9696,6450,49738,,
1141236,0,9758,6450,49738,,
1141371,0,9758,6582,49738,,
1141421,0,9758,6582,49738,,
1141471,0,10283,6582,49738,,
1141521,0,10283,6582,49738,,
1141571,0,10283,6582,49703,,
1141705,0,10283,6582,49703,,
1141755,0,10283,6750,49703,,
1141805,0,10283,6750,49703,,
1141855,0,10283,6750,49703,,
1141905,0,10283,6750,49703,,
1141955,0,10283,6750,49672,,
1142005,0,10283,6750,49672,,
1142055,0,10638,6750,49672,,
1142105,0,10638,6750,49672,,
1142155,0,10638,6918,49672,,
1142205,0,10638,6918,49672,,
1142255,0,10638,6918,49672,,
1142305,0,10638,6918,49672,,
1142355,0,10638,6918,49649,,
1142405,0,10638,6918,49649,,
1142710,0,11101,7067,49649,,
1142760,0,11101,7067,49615,,
1142810,0,11101,7067,49615,,
1142902,0,11348,7067,49615,,
1142952,0,11348,7209,49615,,
1143002,0,11348,7209,49615,,
1143052,0,11348,7209,49615,,
1143102,0,11348,7209,49615,,
1143152,0,11348,7209,49586,,
1143202,0,11348,7209,49586,,
1143252,0,11781,7209,49586,,
1143302,0,11781,7209,49586,,
1143352,0,11781,7375,49586,,
1143402,0,11781,7375,49586,,
1143452,0,11873,7375,49586,,
1143502,0,11873,7375,49586,,
1143552,0,11873,7375,49556,,
1143602,0,11873,7375,49556,,
1143652,0,12151,7375,49556,,
1143702,0,12151,7375,49556,,
1143879,0,12244,7527,49556,,
1143971,0,12244,7527,49529,,
1144021,0,12244,7527,49529,,
1144071,0,12244,7527,49529,,
1144121,0,12244,7527,49529,,
1144171,0,12244,7679,49529,,
1144221,0,12244,7679,49529,,
1144271,0,12753,7679,49529,,
1144321,0,12753,7679,49529,,
1144371,0,12753,7679,49498,,
1144421,0,12753,7679,49498,,
1144471,0,12753,7679,49498,,
1144521,0,12753,7679,49498,,
1144571,0,12753,7827,49498,,
1144621,0,12753,7827,49498,,
1144671,0,12862,7827,49498,,
1144721,0,12862,7827,49498,,
1144771,0,12862,7827,49465,,
1144863,0,12970,7827,49465,,
1144913,0,12970,7827,49465,,
1145048,0,13309,7971,49465,,
1145098,0,13309,7971,49465,,
1145148,0,13309,7971,49465,,
1145198,0,13309,7971,49435,,
1145248,0,13309,7971,49435,,
1145298,0,13309,7971,49435,,
1145348,0,13309,7971,49435,,
1145398,0,13309,8126,49435,,
1145448,0,13541,8126,49435,,
1145498,0,13541,8126,49435,,
